OBJID,RA,DEC,IMG_URL,REDSHIFT,P_ELLIPTICAL,P_SPIRAL,UMAG,GMAG,RMAG,IMAG,ZMAG,LOG_MASS,R90_ARCSEC,AXIAL_RATIO,LOCAL_DENSITY,NEARCLUSTER_DIST,NEARCLUSTER_MASS,G-R
588013383262798203,129.4557755,36.41385982,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=129.455775454&dec=36.4138598176,0.0544164,0.02387962,0.97612047,-19.00418663,-20.19005013,-20.7150631,-20.94611549,-21.03750992,10.07237244,5.88504696,0.72262156,3.07E-01,5.3221097,9.46E+13,5.25E-01
587732134846595231,174.4687539,51.43144931,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=174.468753898&dec=51.431449305,0.0666278,0.0859817,0.83620864,-18.75551033,-20.02583504,-20.52283478,-20.71083069,-20.98217583,10.06109047,5.19555807,0.70542365,-1.17E+00,15.48203087,3.62E+14,4.97E-01
587742061599064248,158.5773128,20.37025905,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=158.577312759&dec=20.3702590509,0.0713024,0.02009775,0.93967241,-19.22144508,-20.30391121,-20.77049255,-20.95811653,-20.9724102,10.17367172,7.68121243,0.72513741,-1.48E+00,-999,-9.99E+02,4.67E-01
587733081345884278,168.8469398,54.34498209,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=168.846939822&dec=54.3449820893,0.0692225,0.09330543,0.90669459,-18.49565125,-20.23646927,-20.99599648,-21.34793663,-21.69031906,10.54581451,6.76251888,0.49519345,1.38E+00,0.44836038,2.97E+14,7.60E-01
587727867254931772,117.4822897,37.35321037,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=117.482289662&dec=37.3532103659,0.060123,0,1,-19.33810425,-20.28128242,-20.60501099,-20.644907,-20.69022369,9.91047859,9.10707569,0.63412386,-6.65E-01,24.47381783,8.04E+13,3.24E-01
587725993035104537,245.461756,49.16542895,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=245.461755951&dec=49.1654289489,0.057681,0.01658911,0.95193517,-19.46608162,-20.62133598,-20.99233627,-21.00755119,-21.12661552,10.14064312,11.14869118,0.5239681,-5.31E-03,6.13186455,1.35E+14,3.71E-01
588298664649883760,193.277048,48.33000309,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=193.277048006&dec=48.3300030887,0.0658403,0.04474379,0.95525622,-18.46609306,-19.9920845,-20.73781586,-21.11295509,-21.51196289,10.40520859,8.92782021,0.32251287,-7.49E-01,38.26716995,5.76E+14,7.46E-01
587734622710988960,143.3877139,39.3171961,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=143.387713864&dec=39.3171961034,0.0564336,0.01060627,0.96208656,-19.24510193,-20.6226387,-21.24911118,-21.54609299,-21.76420021,10.58335686,7.93549776,0.56387693,-1.19E+00,38.19688034,2.35E+14,6.26E-01
587739811560161386,212.8576633,25.43001219,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=212.857663275&dec=25.4300121913,0.0681992,0,1,-19.61190605,-20.53370476,-21.10515785,-21.37075424,-21.59919548,10.07675266,8.21308804,0.86596531,4.15E-01,-999,-9.99E+02,5.71E-01
587725552827433093,210.3118337,66.33372946,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=210.31183367&dec=66.3337294554,0.0676784,0,0.96296299,-20.20789528,-21.42765808,-21.98810196,-22.23504066,-22.47216225,10.8684063,9.82099724,0.57202393,-1.52E-01,30.56615829,4.47E+14,5.60E-01
587741602574237880,198.6090287,27.29512953,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=198.609028739&dec=27.2951295333,0.0775636,0.00718356,0.94571942,-19.63612747,-21.08308792,-21.76625252,-22.06489563,-22.2831459,10.83781147,8.90069199,0.8819167,-7.54E-01,-999,-9.99E+02,6.83E-01
587731681189232806,125.9861063,37.40732207,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=125.986106295&dec=37.4073220711,0.0812283,0,1,-20.06500244,-21.27748299,-21.79099846,-21.99402618,-22.18567276,10.6038847,9.51993084,0.68431079,-4.18E-02,15.67754555,2.71E+13,5.14E-01
587736915147555058,233.1882963,9.6724113,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=233.18829633&dec=9.67241130305,0.0742124,0.03653326,0.92999208,-19.71119118,-20.72413826,-21.1982708,-21.35771942,-21.44370461,10.30463982,6.87033653,0.95729887,-6.49E-01,-999,-9.99E+02,4.74E-01
587732771058155788,188.66634,9.69199862,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=188.666339992&dec=9.69199862229,0.0599929,0.04399926,0.95600075,-19.11488724,-20.25281525,-20.79392624,-21.04561615,-21.23931313,10.24259853,8.31300354,0.42276505,-1.04E+00,32.23542786,6.89E+13,5.41E-01
588016891710210160,149.5144034,36.6153673,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=149.514403365&dec=36.6153673012,0.0533168,0.08299493,0.91700518,-19.76001167,-21.13909912,-21.78176308,-22.07400703,-22.33107376,10.8239193,10.9396534,0.5397957,1.52E-01,20.84285164,2.35E+14,6.43E-01
588017978891305078,179.8520872,40.06716665,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=179.85208717&dec=40.0671666487,0.0664547,0.03684534,0.92832369,-19.3842659,-20.53113747,-21.02580833,-21.23727798,-21.44378471,10.34677505,7.53346157,0.66777653,-7.02E-01,34.41476059,1.06E+14,4.95E-01
587726032780460159,168.6541872,2.49270218,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=168.654187147&dec=2.49270218008,0.0765154,0.10673353,0.89326644,-18.08743095,-19.73423576,-20.46410179,-20.76246643,-21.01843262,10.2817173,4.48904419,0.35652608,3.83E-01,0.38038617,1.74E+14,7.30E-01
587731513154797715,46.58217257,0.32527563,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=46.5821725669&dec=0.325275628797,0.0747513,0.14032772,0.8235516,-20.08538437,-21.36471558,-21.93110847,-22.16986465,-22.34858322,10.77086449,9.04486275,0.67246932,1.26E-02,81.25351715,1.71E+14,5.66E-01
587739303149109395,200.935291,33.40845289,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=200.935291036&dec=33.4084528888,0.079128,0.00880286,0.99119711,-19.99794197,-21.08512497,-21.60181427,-21.83357048,-21.92324448,10.53931999,8.05605698,0.71848279,-1.62E-01,30.0569973,5.76E+14,5.17E-01
588016878285226540,116.6387656,17.95703443,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=116.638765545&dec=17.9570344314,0.0528295,0.00663836,0.99336165,-19.08930969,-20.32370377,-20.77326584,-20.85218048,-20.95833778,10.21457005,8.93335819,0.83675915,3.51E-01,1.65723264,1.84E+14,4.50E-01
588017979961770117,169.9779462,39.87913262,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=169.977946194&dec=39.8791326182,0.0831654,0.0074269,0.91664952,-19.7244072,-20.65048981,-20.9777565,-21.06733322,-21.1883831,10.01682663,6.54130602,0.79793197,8.00E-02,23.68301964,1.73E+14,3.27E-01
587733608549646443,238.257683,45.60424544,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=238.257682983&dec=45.6042454351,0.0567211,0.08431431,0.87379587,-18.85149193,-19.82534981,-20.24915886,-20.40406609,-20.51319122,9.87372684,7.09390402,0.37323752,-4.08E-01,24.46518135,1.35E+14,4.24E-01
587739721370239103,209.4465292,28.25620366,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=209.446529241&dec=28.256203661,0.0734176,0.03173302,0.96826696,-18.91615868,-20.39415741,-21.24108124,-21.64777946,-22.01059151,10.65481281,12.55117607,0.25796524,1.20E-01,-999,-9.99E+02,8.47E-01
587724197203607681,14.13386119,13.69848711,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=14.1338611911&dec=13.6984871141,0.0832182,0.01745769,0.98254234,-18.95894623,-20.28306961,-20.96566772,-21.31487846,-21.66442871,10.46211433,7.05552149,0.25969464,6.58E-02,22.44407272,3.94E+14,6.83E-01
587726033326309549,189.1357628,3.10863664,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=189.135762804&dec=3.10863663774,0.0838163,0.05162977,0.84979665,-19.09636497,-20.05822754,-20.4138298,-20.50660515,-20.64125824,9.92276669,7.17325401,0.39401686,-3.91E-01,7.43019342,1.27E+14,3.56E-01
587739296697155669,162.0442265,33.97617578,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=162.044226488&dec=33.9761757806,0.0444542,0.13803354,0.83266354,-18.23102188,-19.66672325,-20.40967178,-20.78962898,-21.0806675,10.28473759,7.71844196,0.31556618,-5.44E-01,50.05195618,2.35E+14,7.43E-01
587739829276246178,217.2547939,24.69671747,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=217.25479385&dec=24.6967174652,0.0369162,0.12062135,0.87937868,-19.33337402,-20.41346741,-20.87462425,-21.10302734,-21.25948906,10.14317608,9.85621357,0.85276002,2.30E-02,82.09377289,1.86E+15,4.61E-01
587737810644173012,121.1670576,52.09237936,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=121.167057643&dec=52.0923793564,0.0420497,0.09025401,0.88167161,-18.58419228,-19.93845177,-20.53812408,-20.8316555,-20.99557114,10.29705524,9.09242439,0.31481627,-3.91E-01,52.29189682,1.81E+13,6.00E-01
587732703405670497,166.8163328,7.85453552,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=166.816332751&dec=7.85453552225,0.0829493,0.00471198,0.86305714,-19.35404968,-19.9729538,-20.24032402,-20.2783432,-20.29149246,9.59761715,5.64167547,0.76860374,-5.34E-01,1.58973086,1.76E+13,2.67E-01
587735696990208135,222.2555766,51.97598284,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=222.255576588&dec=51.9759828412,0.0451336,0.02307429,0.96197641,-19.33957863,-20.77726555,-21.43323326,-21.75654602,-21.90784073,10.64083862,11.91083908,0.90677339,-1.00E+00,14.49450684,3.36E+13,6.56E-01
588009372301328541,182.1020532,62.94178573,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=182.102053159&dec=62.9417857331,0.0404323,0.10265104,0.89734894,-19.30591393,-20.64583778,-21.10350227,-21.23239708,-21.26615715,10.37424564,17.79413033,0.61899096,3.60E-01,48.95792389,3.42E+14,4.58E-01
587738067267944669,119.6600419,53.70019991,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=119.660041869&dec=53.7001999104,0.0681697,0.04574624,0.88041115,-19.09871101,-20.33181381,-20.88777351,-21.15018845,-21.45254517,10.33593273,6.29305077,0.45598763,-5.52E-01,11.74280357,2.05E+14,5.56E-01
587734863756132515,151.9060044,9.14057863,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=151.906004362&dec=9.14057863005,0.0766016,0.00884655,0.99115342,-18.59066963,-20.10202217,-20.89415932,-21.32397842,-21.77051544,10.5100069,12.12047958,0.26737356,-3.14E-02,19.33626366,7.11E+13,7.92E-01
588017704027750782,234.6132867,8.49297281,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=234.613286734&dec=8.49297281454,0.0726655,0.18358353,0.8164165,-18.53434944,-20.16806602,-20.90109825,-21.20035553,-21.4967823,10.50392246,4.60100937,0.4109751,-3.30E-01,-999,-9.99E+02,7.33E-01
587735662085210296,147.8035879,36.16510738,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=147.803587855&dec=36.1651073823,0.0522527,0.10459692,0.89540309,-18.76481819,-20.32472992,-21.12679291,-21.50234985,-21.83106804,10.61907864,6.80506325,0.59558862,-3.39E-01,24.91281319,4.41E+13,8.02E-01
587741709953466500,166.6528346,26.97781683,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=166.65283459&dec=26.9778168299,0.0701712,0.04768414,0.95231581,-19.87442017,-20.83392143,-21.27116966,-21.44176674,-21.61139488,10.25376701,6.36468267,0.85497487,-6.33E-01,-999,-9.99E+02,4.37E-01
587738411407835293,170.5031431,15.20271433,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=170.503143086&dec=15.2027143307,0.0846283,0.0870503,0.85215062,-19.10973549,-20.34762192,-20.90805244,-21.15734482,-21.38319397,10.25378799,4.88062191,0.58075905,-3.49E-01,14.99865437,5.49E+14,5.60E-01
587739608621318230,168.4708792,31.16010367,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=168.470879162&dec=31.1601036682,0.080914,0.07435305,0.90493083,-19.56264496,-20.58286667,-21.07327652,-21.25992393,-21.37236977,10.40344906,7.20500183,0.67351735,-6.90E-01,11.73261356,2.34E+13,4.90E-01
587739132953428188,208.4855788,35.96544027,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=208.485578795&dec=35.9654402689,0.0785427,0.03132682,0.90125448,-18.66251755,-19.73343468,-20.22758102,-20.44475746,-20.65489006,9.93491364,5.17818832,0.31285307,-7.46E-01,33.60896683,9.79E+13,4.94E-01
587730816286392523,332.9660891,-9.28255455,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=332.966089073&dec=-9.28255455144,0.0829566,0.06325603,0.87289721,-19.74238205,-20.95052528,-21.54648209,-21.83981514,-22.07698059,10.57214832,5.98557472,0.58722258,4.99E-01,8.31731129,1.90E+14,5.96E-01
587730818433351890,331.8800077,-7.48945906,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=331.880007739&dec=-7.4894590585,0.063377,0.125,0.8125,-19.84879684,-21.52621841,-22.26662064,-22.64007759,-22.95168877,11.02325344,14.00953007,0.36004269,1.21E+00,0.41322386,1.26E+14,7.40E-01
587724650339893423,200.8659466,-1.59264918,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=200.865946552&dec=-1.59264918362,0.0763719,0.09459788,0.88332474,-19.9051609,-20.90444565,-21.23472023,-21.36007309,-21.57351112,10.2040062,6.18605471,0.58408606,-5.73E-02,22.40772057,6.64E+14,3.30E-01
588017979973959767,206.2126656,38.97554349,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=206.212665549&dec=38.9755434911,0.0788151,0,0.94117647,-19.19165993,-20.20250893,-20.63021469,-20.81886864,-21.03764153,10.03682804,7.9714098,0.29938918,-8.65E-01,29.96092987,5.76E+14,4.28E-01
588010877687627878,185.2281035,3.8218442,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=185.22810351&dec=3.8218441966,0.0750582,0.0891995,0.88589191,-19.24959946,-20.12663651,-20.61891365,-20.84563828,-21.04747772,10.05718613,7.55436516,0.47831669,4.21E-01,3.59016132,6.63E+14,4.92E-01
588017626149748805,167.1748158,43.18227907,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=167.174815757&dec=43.1822790723,0.0773388,0.09119973,0.8276794,-18.96603584,-20.54271126,-21.34768486,-21.73178101,-22.07088852,10.68318081,8.08650398,0.59782255,7.00E-01,1.26122606,4.11E+13,8.05E-01
587725505559724315,262.3154894,54.82895348,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=262.315489439&dec=54.8289534799,0.080896,0.04909664,0.87478358,-18.97359657,-20.34570122,-20.89916992,-21.11816788,-21.34524155,10.32878399,6.96712303,0.29025516,-2.69E-04,4.23591185,1.36E+14,5.53E-01
587739610236518467,180.7997744,33.30264571,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=180.799774381&dec=33.3026457123,0.0319552,0,0.96774191,-19.00585747,-19.87069511,-20.29642487,-20.47844505,-20.50219536,9.68378544,14.59545708,0.55791968,-5.07E-01,83.2831192,2.92E+13,4.26E-01
587732470383706345,121.5353682,27.59797549,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=121.535368209&dec=27.5979754944,0.0763917,0.18589573,0.81410426,-19.19873238,-20.68175125,-21.4085331,-21.75016212,-22.03495789,10.68953419,6.39681053,0.36266041,-6.19E-01,25.49326897,6.69E+13,7.27E-01
587734948587831602,143.198019,9.04348188,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=143.19801901&dec=9.04348188297,0.0767425,0.00646021,0.99353981,-18.69642258,-19.83469391,-20.46131516,-20.74766731,-20.71530151,10.17787266,10.52238655,0.17700326,1.18E-01,3.64498591,3.04E+14,6.27E-01
587739651030122697,229.3452593,23.78908823,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=229.345259299&dec=23.7890882322,0.0709319,0.02908246,0.95604402,-19.61940575,-20.74454498,-21.24844742,-21.46140671,-21.64823341,10.34133434,7.57771015,0.85296041,-6.60E-01,-999,-9.99E+02,5.04E-01
587726879423987913,344.3217213,-8.61157857,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=344.321721298&dec=-8.61157856903,0.0795098,0.1734416,0.8057825,-20.00603867,-21.30092621,-21.90072823,-22.15900612,-22.39629936,10.85285473,11.11852169,0.80166727,1.35E-01,7.24021149,3.93E+13,6.00E-01
587732482738815150,149.519798,43.45517375,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=149.519797969&dec=43.4551737543,0.0766836,0.05251036,0.94748962,-18.84340858,-20.23282623,-20.77181816,-21.00761414,-21.30818748,10.33897114,8.50713444,0.28677601,-7.38E-01,21.49876022,1.32E+14,5.39E-01
587738411409801377,175.138806,15.46347076,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=175.138805968&dec=15.4634707623,0.0832712,0.01751494,0.93007296,-19.0867672,-20.38245201,-21.02772903,-21.31992912,-21.57686234,10.35625648,7.66998529,0.69458127,1.28E-01,10.53277206,5.49E+14,6.45E-01
587724199352598665,17.7757817,15.1721188,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=17.7757817009&dec=15.1721188032,0.0382186,0,0.96428567,-19.35263252,-20.62110329,-21.01020622,-21.14962578,-21.02850914,10.24018478,13.80838871,0.77560627,-2.90E-01,2.54550219,2.28E+14,3.89E-01
587725816423579663,231.2708657,57.73287177,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=231.270865733&dec=57.7328717723,0.0581561,0.02361949,0.944314,-18.90567017,-20.01166916,-20.57774353,-20.75860596,-20.98048782,10.09125328,7.34444475,0.6819151,-6.79E-01,44.93461609,1.58E+15,5.66E-01
588017991242940731,241.7717192,5.42230611,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=241.771719184&dec=5.42230611288,0.0632737,0.01151381,0.97179222,-19.94996071,-21.22285843,-21.68886757,-21.82814598,-22.01498985,10.57165813,10.64204597,0.5956856,-9.58E-02,9.70873451,2.76E+13,4.66E-01
587735349645475954,176.8262236,15.75224426,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=176.826223619&dec=15.7522442631,0.0683662,0.1274229,0.87257713,-19.81887436,-21.1239872,-21.77201843,-22.08024979,-22.34780312,10.83326912,11.42684078,0.86791128,3.96E-02,2.7696507,1.85E+14,6.48E-01
588017947211006082,204.3468444,39.87788161,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=204.346844386&dec=39.877881613,0.0487768,0.02372025,0.9762798,-19.22431564,-20.31423378,-20.75761414,-20.91380882,-21.13289642,10.11310959,9.41933632,0.84419978,-5.57E-01,64.88757324,2.63E+14,4.43E-01
588016891709227166,147.0015189,35.81492392,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=147.00151893&dec=35.8149239165,0.0682257,0.00893853,0.96369505,-19.50341988,-20.36083794,-20.67659378,-20.70122147,-20.49459648,9.87103939,8.84483051,0.70791614,-1.40E+00,34.1395607,6.57E+14,3.16E-01
587734948052467911,146.6198591,9.07605298,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=146.619859056&dec=9.07605298421,0.0599343,0.05824845,0.94175154,-19.50533485,-20.66340637,-21.24917603,-21.53556824,-21.81007004,10.50956821,8.36003876,0.46718556,-8.01E-01,59.1259613,4.52E+14,5.86E-01
587725817499549829,238.978971,54.76517667,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=238.978971004&dec=54.7651766741,0.0837549,0.11792631,0.88207358,-19.36063385,-20.42282104,-20.89808464,-21.08498764,-21.20342636,10.19447136,7.47703075,0.56695062,-1.21E-01,27.25667381,1.58E+15,4.75E-01
588017571924148324,195.924495,13.21279691,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=195.924495024&dec=13.2127969065,0.0357567,0,1,-18.70468903,-19.79890633,-20.23855019,-20.45890617,-20.73147202,9.96443081,14.65456963,0.27082178,-7.70E-01,80.99016571,6.08E+12,4.40E-01
587742060515164397,135.1058179,14.11381983,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=135.105817868&dec=14.1138198338,0.0754741,0.05471585,0.90422142,-18.84685135,-19.85898399,-20.28676796,-20.44890976,-20.6181221,9.91271591,6.0627265,0.4915719,-1.16E+00,-999,-9.99E+02,4.28E-01
588017979962884153,173.2261269,40.30561996,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=173.226126886&dec=40.3056199593,0.0833165,0.02893109,0.85244173,-18.64187622,-19.71644592,-20.37771034,-20.75553322,-20.98764038,10.1471014,5.14177608,0.38745287,-9.57E-01,29.93848038,4.90E+14,6.61E-01
587736941449183491,225.9218444,32.31546855,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=225.921844414&dec=32.3154685466,0.0530836,0.04347826,0.95652169,-19.82830429,-21.22049522,-21.85789871,-22.12870216,-22.34023476,10.85324478,12.80933857,0.6506713,-5.21E-01,43.20323563,2.81E+13,6.37E-01
587739719763558489,218.9406013,24.72579669,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=218.940601298&dec=24.725796694,0.0360912,0,1,-20.28110695,-21.93826866,-22.58584785,-22.90612221,-22.98838615,11.11666393,21.65585899,0.70613986,-4.74E-01,-999,-9.99E+02,6.48E-01
588017713120870577,204.18491,51.54457496,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=204.184910019&dec=51.5445749642,0.0616901,0.01445865,0.9707194,-19.89921951,-21.06937027,-21.59500885,-21.81793404,-21.97915649,10.4652853,9.54399204,0.84863353,-6.79E-01,25.27589417,2.63E+14,5.26E-01
587729653425832276,254.9341259,34.11503915,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=254.934125941&dec=34.1150391522,0.0612385,0.05970716,0.89554542,-18.70179939,-19.73078918,-20.2184906,-20.43047905,-20.62481308,9.81243324,6.01835299,0.40269306,1.78E-01,26.90078354,1.41E+14,4.88E-01
587732482194604106,131.5048833,34.18806063,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=131.504883315&dec=34.1880606312,0.0656119,0,1,-19.73953629,-21.00052261,-21.56855011,-21.82178116,-22.08005905,10.50790882,8.30822086,0.78597051,-1.61E-01,16.00275803,1.07E+14,5.68E-01
587729971793428827,232.1434482,-1.12506314,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=232.143448235&dec=-1.12506314204,0.0498279,0.10205244,0.86540645,-19.06297874,-20.22374916,-20.74991798,-20.99106026,-21.19903183,10.18144226,7.17893362,0.90888947,-1.10E+00,68.90631866,2.93E+13,5.26E-01
587727942953402664,134.4104674,1.1281505,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=134.410467368&dec=1.1281505001,0.0718231,0.10093369,0.83754134,-18.522089,-20.04837608,-20.81737709,-21.19885635,-21.51607323,10.44208717,6.34700203,0.39223787,6.99E-01,0.76976943,6.25E+13,7.69E-01
587729753280610661,250.2603807,40.26569575,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=250.260380689&dec=40.2656957522,0.0340333,0.10568842,0.84613222,-19.01640892,-20.59894753,-21.20634651,-21.49416924,-21.71920967,10.59878349,14.14498997,0.59674495,4.38E-01,54.05885696,1.08E+14,6.07E-01
588017947215659117,217.1420515,36.76133551,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=217.142051525&dec=36.7613355118,0.0828948,0.05872313,0.94127685,-19.06289101,-20.42482376,-20.8878212,-21.01305771,-21.1456337,10.20021439,9.08415127,0.38018304,-1.62E-01,25.80046844,9.44E+13,4.63E-01
587734305418969250,343.1059354,0.47419954,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=343.105935424&dec=0.474199536082,0.0540686,0.09331251,0.82148635,-18.99116898,-20.11233139,-20.56509018,-20.74031639,-20.99638367,10.05437279,7.3990407,0.56448388,5.68E-01,16.09320641,8.83E+13,4.53E-01
587727227843706982,14.05723409,-8.7684264,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=14.0572340886&dec=-8.76842639997,0.0558102,0.06905627,0.90108049,-19.01179886,-20.54529572,-21.31217003,-21.6886158,-22.05244064,10.63060856,9.32038403,0.40361366,-1.52E-01,5.94984484,2.18E+14,7.67E-01
587741491451134197,182.7185153,30.91430975,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=182.718515297&dec=30.9143097464,0.0772872,0.00253789,0.98114479,-18.37247276,-19.5282383,-20.30154228,-20.6878643,-21.01307869,10.27255249,6.88822842,0.29415789,1.13E+00,-999,-9.99E+02,7.73E-01
587731886804697590,115.0483968,28.39461301,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=115.048396768&dec=28.3946130082,0.0808238,0.16491984,0.80168343,-20.48881531,-21.85870552,-22.44931412,-22.70039558,-22.9423542,11.07179165,10.80815506,0.85363412,-2.26E-01,16.49996948,5.84E+13,5.91E-01
588013383800455388,130.8253028,37.88636957,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=130.825302778&dec=37.8863695732,0.0771585,0.00737688,0.99262315,-19.17097855,-20.29296303,-20.84109497,-21.12568092,-21.40720749,10.29263306,7.92706299,0.28611496,-4.84E-01,46.25375748,2.09E+14,5.48E-01
588015510356557945,30.72681213,0.87795512,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=30.7268121293&dec=0.877955120175,0.0759251,0,1,-19.84134483,-21.47708511,-22.06458092,-22.32578278,-22.44522095,10.97356319,12.89941788,0.45762926,-2.24E-01,7.71460581,7.25E+13,5.87E-01
587736478139154719,243.0795571,6.71962381,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=243.0795571&dec=6.7196238097,0.0656756,0.04986024,0.93447948,-19.90916824,-21.24791908,-21.90923691,-22.14618111,-22.35419464,10.82845116,10.45911217,0.69714034,-1.10E+00,20.62895393,2.76E+13,6.61E-01
587742062668480612,148.0560437,19.36515583,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=148.05604367&dec=19.3651558315,0.0689629,0.13958238,0.8604176,-19.80199623,-21.42145729,-22.10948372,-22.41030693,-22.6702404,10.98024654,10.53310299,0.56499559,-3.91E-01,-999,-9.99E+02,6.88E-01
588015508746403942,31.75529517,-0.33794112,http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?ra=31.7552951708&dec=-0.337941119282,0.0756071,0.03092303,0.96907705,-19.80199432,-21.1043148,-21.7522316,-22.05622673,-22.25580597,10.70663929,8.19236851,0.60461575,-4.02E-01,10.5931797,7.25E+13,6.48E-01
